user_id,event_name,event_timestamp,traffic_source,device,country,revenue
9066,signup,3/15/2023 3:07,referral,desktop,France,0
1830,signup,3/15/2023 3:15,organic,mobile,Germany,0
8648,signup,3/15/2023 3:25,referral,desktop,Canada,0
5800,visit,3/15/2023 3:39,social,tablet,Canada,0
7359,signup,3/15/2023 3:41,organic,mobile,USA,0
2572,signup,3/15/2023 3:57,email,desktop,France,0
6663,signup,3/15/2023 4:59,direct,desktop,Japan,0
97,visit,3/15/2023 5:01,paid_search,desktop,Germany,0
366,purchase,3/15/2023 5:10,email,desktop,USA,70.37
1669,visit,3/15/2023 5:15,paid_search,mobile,Germany,0
111,visit,3/15/2023 5:17,social,desktop,USA,0
5350,signup,3/15/2023 5:23,paid_search,mobile,Brazil,0
4989,visit,3/15/2023 5:57,social,desktop,Germany,0
6999,activation,3/15/2023 6:19,paid_search,tablet,Germany,0
7106,visit,3/15/2023 6:47,organic,desktop,USA,0
6999,purchase,3/15/2023 7:03,paid_search,tablet,Germany,36.24
332,signup,3/15/2023 7:17,email,mobile,Germany,0
535,activation,3/15/2023 8:11,email,mobile,USA,0
4684,visit,3/15/2023 8:16,email,desktop,UK,0
1456,activation,3/15/2023 8:27,paid_search,mobile,USA,0
2288,visit,3/15/2023 9:56,direct,desktop,Canada,0
6471,visit,3/15/2023 9:58,social,mobile,France,0
3830,activation,3/15/2023 10:44,social,desktop,Brazil,0
9401,signup,3/15/2023 11:30,organic,desktop,USA,0
2966,signup,3/15/2023 12:25,organic,mobile,USA,0
5059,activation,3/15/2023 12:59,paid_search,desktop,Germany,0
3524,visit,3/15/2023 13:05,paid_search,desktop,UK,0
7092,visit,3/15/2023 13:20,paid_search,desktop,USA,0
6323,visit,3/15/2023 13:40,direct,desktop,Australia,0
2572,activation,3/15/2023 15:05,email,desktop,France,0
834,activation,3/15/2023 15:15,direct,mobile,USA,0
7040,visit,3/15/2023 15:17,paid_search,mobile,Japan,0
5433,purchase,3/15/2023 16:15,referral,desktop,USA,42.03
4934,signup,3/15/2023 16:36,direct,mobile,UK,0
2911,visit,3/15/2023 17:16,email,desktop,Australia,0
1052,purchase,3/15/2023 17:32,social,desktop,USA,82.72
665,visit,3/15/2023 17:33,social,tablet,Japan,0
7924,visit,3/15/2023 18:03,social,desktop,USA,0
3034,visit,3/15/2023 18:19,organic,desktop,Brazil,0
569,signup,3/15/2023 18:27,organic,mobile,UK,0
7674,purchase,3/15/2023 18:36,direct,desktop,USA,12.05
68,visit,3/15/2023 18:38,paid_search,mobile,France,0
2719,visit,3/15/2023 18:49,paid_search,mobile,USA,0
4989,signup,3/15/2023 20:05,social,desktop,Germany,0
6271,signup,3/15/2023 20:16,referral,desktop,Australia,0
477,purchase,3/15/2023 20:36,email,mobile,France,26.35
5430,activation,3/15/2023 22:35,referral,mobile,USA,0
9169,visit,3/15/2023 22:58,organic,mobile,Canada,0
4866,visit,3/15/2023 23:04,direct,mobile,UK,0
2719,signup,3/15/2023 23:44,paid_search,mobile,USA,0
2719,activation,3/16/2023 0:00,paid_search,mobile,USA,0
8880,signup,3/16/2023 0:20,referral,mobile,USA,0
5539,activation,3/16/2023 0:54,paid_search,desktop,Brazil,0
9066,activation,3/16/2023 1:01,referral,desktop,France,0
4953,purchase,3/16/2023 1:18,email,tablet,France,42.44
7402,signup,3/16/2023 2:55,social,desktop,USA,0
6323,signup,3/16/2023 3:39,direct,desktop,Australia,0
7569,visit,3/16/2023 3:44,referral,desktop,Germany,0
993,visit,3/16/2023 3:51,email,mobile,USA,0
1980,visit,3/16/2023 3:51,organic,mobile,India,0
7569,signup,3/16/2023 4:01,referral,desktop,Germany,0
3258,signup,3/16/2023 4:18,social,desktop,Australia,0
6748,visit,3/16/2023 4:30,social,desktop,USA,0
7952,purchase,3/16/2023 4:32,paid_search,mobile,UK,293.11
1918,activation,3/16/2023 4:35,direct,mobile,UK,0
3840,signup,3/16/2023 6:05,referral,mobile,Brazil,0
694,visit,3/16/2023 6:11,direct,desktop,Japan,0
4155,visit,3/16/2023 6:12,email,desktop,USA,0
4198,activation,3/16/2023 7:10,social,mobile,UK,0
97,signup,3/16/2023 7:34,paid_search,desktop,Germany,0
7288,signup,3/16/2023 7:47,social,tablet,Japan,0
6394,visit,3/16/2023 8:25,email,mobile,USA,0
9920,activation,3/16/2023 8:33,organic,desktop,USA,0
4370,visit,3/16/2023 8:37,email,mobile,Canada,0
3359,visit,3/16/2023 8:40,email,desktop,Japan,0
5891,visit,3/16/2023 9:19,email,desktop,Germany,0
5368,signup,3/16/2023 9:24,referral,tablet,UK,0
4934,activation,3/16/2023 9:24,direct,mobile,UK,0
1992,visit,3/16/2023 9:30,paid_search,desktop,Germany,0
4140,visit,3/16/2023 9:53,paid_search,mobile,USA,0
1219,signup,3/16/2023 10:03,email,mobile,USA,0
5389,signup,3/16/2023 10:06,referral,mobile,Germany,0
9461,visit,3/16/2023 11:26,referral,tablet,USA,0
2911,signup,3/16/2023 11:39,email,desktop,Australia,0
3359,signup,3/16/2023 12:48,email,desktop,Japan,0
1072,signup,3/16/2023 13:19,social,desktop,Canada,0
9968,visit,3/16/2023 13:21,social,desktop,USA,0
150,visit,3/16/2023 13:31,organic,mobile,USA,0
1123,visit,3/16/2023 13:47,paid_search,mobile,Canada,0
5366,activation,3/16/2023 14:56,social,tablet,Germany,0
6868,signup,3/16/2023 15:26,social,mobile,USA,0
126,purchase,3/16/2023 15:29,paid_search,desktop,USA,9.99
6596,visit,3/16/2023 15:44,social,desktop,USA,0
1219,activation,3/16/2023 15:46,email,mobile,USA,0
4524,visit,3/16/2023 16:20,organic,tablet,USA,0
5993,visit,3/16/2023 16:30,organic,desktop,Germany,0
894,visit,3/16/2023 16:36,social,desktop,France,0
574,visit,3/16/2023 16:55,organic,tablet,Germany,0
6663,activation,3/16/2023 18:18,direct,desktop,Japan,0
2517,visit,3/16/2023 18:26,organic,desktop,Germany,0
4155,signup,3/16/2023 18:44,email,desktop,USA,0
3664,signup,3/16/2023 19:14,organic,mobile,USA,0
942,activation,3/16/2023 19:45,organic,desktop,Brazil,0
639,purchase,3/16/2023 21:16,organic,mobile,Australia,23.9
6968,visit,3/17/2023 1:17,referral,mobile,Australia,0
4249,signup,3/17/2023 1:58,paid_search,desktop,Brazil,0
5773,visit,3/17/2023 2:08,organic,mobile,France,0
744,purchase,3/17/2023 2:15,referral,mobile,Canada,9.99
2022,activation,3/17/2023 2:39,email,desktop,Japan,0
9024,visit,3/17/2023 2:53,direct,mobile,Australia,0
1980,signup,3/17/2023 3:00,organic,mobile,India,0
9253,activation,3/17/2023 3:06,organic,mobile,UK,0
1661,visit,3/17/2023 3:44,organic,desktop,Canada,0
7391,visit,3/17/2023 3:46,email,desktop,India,0
68,signup,3/17/2023 4:15,paid_search,mobile,France,0
9754,purchase,3/17/2023 4:35,direct,desktop,UK,24.3
9029,purchase,3/17/2023 4:35,social,desktop,Japan,112.99
6333,activation,3/17/2023 4:48,paid_search,desktop,Australia,0
6116,visit,3/17/2023 5:07,paid_search,mobile,Japan,0
8880,activation,3/17/2023 6:14,referral,mobile,USA,0
2937,visit,3/17/2023 7:16,organic,mobile,USA,0
1704,visit,3/17/2023 7:47,email,desktop,Germany,0
8590,visit,3/17/2023 8:03,social,mobile,Canada,0
553,activation,3/17/2023 8:13,email,desktop,USA,0
1153,visit,3/17/2023 8:25,referral,mobile,Brazil,0
2542,visit,3/17/2023 8:29,referral,desktop,France,0
976,activation,3/17/2023 8:32,paid_search,mobile,Canada,0
6968,signup,3/17/2023 8:36,referral,mobile,Australia,0
7869,visit,3/17/2023 8:42,direct,mobile,USA,0
2188,activation,3/17/2023 9:08,paid_search,desktop,Germany,0
7438,visit,3/17/2023 9:28,social,desktop,USA,0
8590,signup,3/17/2023 9:33,social,mobile,Canada,0
150,signup,3/17/2023 10:58,organic,mobile,USA,0
665,signup,3/17/2023 11:22,social,tablet,Japan,0
1109,visit,3/17/2023 11:43,direct,mobile,USA,0
9164,visit,3/17/2023 11:45,organic,desktop,Australia,0
4210,activation,3/17/2023 11:54,email,mobile,UK,0
553,purchase,3/17/2023 12:55,email,desktop,USA,35.97
6271,activation,3/17/2023 12:57,referral,desktop,Australia,0
1123,signup,3/17/2023 13:12,paid_search,mobile,Canada,0
2315,visit,3/17/2023 14:10,organic,desktop,Germany,0
285,visit,3/17/2023 14:51,social,mobile,Other,0
2542,signup,3/17/2023 14:58,referral,desktop,France,0
6612,visit,3/17/2023 15:25,organic,tablet,India,0
948,visit,3/17/2023 15:51,email,desktop,India,0
4524,signup,3/17/2023 17:58,organic,tablet,USA,0
2911,activation,3/17/2023 19:27,email,desktop,Australia,0
2656,visit,3/17/2023 19:31,referral,mobile,India,0
8648,activation,3/17/2023 19:38,referral,desktop,Canada,0
4358,visit,3/17/2023 19:38,social,mobile,USA,0
9217,visit,3/17/2023 20:14,email,desktop,USA,0
4034,visit,3/17/2023 21:04,paid_search,mobile,Canada,0
2004,visit,3/17/2023 22:13,direct,desktop,France,0
3539,activation,3/17/2023 22:14,paid_search,desktop,France,0
535,purchase,3/17/2023 22:26,email,mobile,USA,48.03
5650,visit,3/17/2023 22:28,organic,tablet,Germany,0
7229,visit,3/17/2023 22:49,referral,mobile,Germany,0
6559,visit,3/17/2023 23:06,referral,mobile,Brazil,0
370,visit,3/17/2023 23:45,referral,mobile,Japan,0
5221,purchase,3/17/2023 23:48,paid_search,mobile,USA,15.91
8928,visit,3/18/2023 0:19,social,tablet,UK,0
9686,activation,3/18/2023 1:08,email,mobile,USA,0
5226,visit,3/18/2023 1:20,organic,desktop,USA,0
4439,activation,3/18/2023 1:42,email,desktop,Germany,0
1765,visit,3/18/2023 3:20,direct,tablet,Germany,0
86,visit,3/18/2023 3:24,referral,mobile,USA,0
694,signup,3/18/2023 3:32,direct,desktop,Japan,0
8693,visit,3/18/2023 4:22,organic,desktop,USA,0
3578,visit,3/18/2023 5:31,organic,desktop,India,0
9293,visit,3/18/2023 5:59,referral,mobile,Brazil,0
7268,visit,3/18/2023 5:59,organic,mobile,USA,0
9217,signup,3/18/2023 6:06,email,desktop,USA,0
7229,signup,3/18/2023 6:18,referral,mobile,Germany,0
550,purchase,3/18/2023 6:23,email,desktop,India,36.1
5927,visit,3/18/2023 6:44,social,desktop,India,0
5366,purchase,3/18/2023 7:23,social,tablet,Germany,31.25
4840,visit,3/18/2023 7:38,organic,desktop,Australia,0
5993,signup,3/18/2023 7:56,organic,desktop,Germany,0
1354,visit,3/18/2023 8:00,paid_search,mobile,USA,0
8483,visit,3/18/2023 8:08,organic,desktop,USA,0
6994,visit,3/18/2023 8:13,social,mobile,Australia,0
2572,purchase,3/18/2023 8:40,email,desktop,France,43
3782,visit,3/18/2023 9:51,paid_search,desktop,USA,0
5917,purchase,3/18/2023 10:06,organic,mobile,France,9.99
3697,visit,3/18/2023 10:53,organic,desktop,USA,0
5038,visit,3/18/2023 11:26,social,mobile,Brazil,0
2004,signup,3/18/2023 11:28,direct,desktop,France,0
574,signup,3/18/2023 11:43,organic,tablet,Germany,0
1661,signup,3/18/2023 11:48,organic,desktop,Canada,0
5226,signup,3/18/2023 12:15,organic,desktop,USA,0
2517,signup,3/18/2023 12:26,organic,desktop,Germany,0
1765,signup,3/18/2023 12:41,direct,tablet,Germany,0
1663,visit,3/18/2023 12:47,direct,mobile,Japan,0
9960,visit,3/18/2023 13:00,organic,desktop,Australia,0
1640,visit,3/18/2023 13:25,email,desktop,USA,0
9092,purchase,3/18/2023 14:09,referral,desktop,Australia,41.12
9008,activation,3/18/2023 14:15,email,desktop,USA,0
7601,visit,3/18/2023 14:26,paid_search,desktop,USA,0
2330,visit,3/18/2023 15:46,referral,mobile,USA,0
393,purchase,3/18/2023 16:14,email,mobile,Germany,104.94
1989,purchase,3/18/2023 16:15,paid_search,desktop,UK,33.69
6766,visit,3/18/2023 16:40,direct,desktop,USA,0
9289,visit,3/18/2023 17:09,social,mobile,Australia,0
1136,activation,3/18/2023 18:53,organic,mobile,Australia,0
8202,visit,3/18/2023 20:22,referral,tablet,Australia,0
1802,visit,3/18/2023 21:15,direct,desktop,USA,0
9559,visit,3/18/2023 21:53,paid_search,desktop,UK,0
1704,signup,3/18/2023 21:58,email,desktop,Germany,0
2330,signup,3/18/2023 22:14,referral,mobile,USA,0
7391,signup,3/18/2023 22:18,email,desktop,India,0
285,signup,3/18/2023 22:38,social,mobile,Other,0
841,activation,3/18/2023 23:04,paid_search,mobile,France,0
9153,visit,3/18/2023 23:11,paid_search,mobile,Germany,0
8693,signup,3/18/2023 23:23,organic,desktop,USA,0
104,visit,3/18/2023 23:45,organic,desktop,USA,0
1109,signup,3/19/2023 0:39,direct,mobile,USA,0
3578,signup,3/19/2023 0:52,organic,desktop,India,0
4034,signup,3/19/2023 1:06,paid_search,mobile,Canada,0
2034,visit,3/19/2023 1:36,organic,mobile,Brazil,0
4198,purchase,3/19/2023 1:43,social,mobile,UK,37.76
6559,signup,3/19/2023 1:55,referral,mobile,Brazil,0
7379,activation,3/19/2023 2:14,referral,desktop,USA,0
4251,visit,3/19/2023 3:04,paid_search,mobile,Canada,0
8990,visit,3/19/2023 4:19,organic,desktop,Canada,0
4541,visit,3/19/2023 5:07,paid_search,mobile,USA,0
3578,activation,3/19/2023 5:09,organic,desktop,India,0
4989,activation,3/19/2023 5:19,social,desktop,Germany,0
4524,activation,3/19/2023 6:20,organic,tablet,USA,0
4334,visit,3/19/2023 6:46,organic,mobile,Brazil,0
3068,visit,3/19/2023 7:19,referral,desktop,Brazil,0
1354,signup,3/19/2023 7:26,paid_search,mobile,USA,0
7379,purchase,3/19/2023 7:26,referral,desktop,USA,48.52
9603,visit,3/19/2023 7:48,organic,mobile,Australia,0
773,visit,3/19/2023 7:50,social,mobile,Germany,0
9722,visit,3/19/2023 8:02,direct,desktop,India,0
6000,visit,3/19/2023 8:05,organic,desktop,Germany,0
6219,visit,3/19/2023 8:06,social,tablet,Japan,0
8675,purchase,3/19/2023 8:12,organic,desktop,UK,230.93
9364,visit,3/19/2023 8:29,organic,mobile,Brazil,0
747,visit,3/19/2023 8:38,organic,desktop,India,0
4334,signup,3/19/2023 9:08,organic,mobile,Brazil,0
2962,visit,3/19/2023 9:32,email,desktop,France,0
8837,visit,3/19/2023 9:35,referral,mobile,Canada,0
9364,signup,3/19/2023 9:38,organic,mobile,Brazil,0
5291,visit,3/19/2023 9:38,social,desktop,Australia,0
1021,activation,3/19/2023 9:56,paid_search,mobile,UK,0
6186,visit,3/19/2023 10:57,paid_search,mobile,USA,0
1830,activation,3/19/2023 11:26,organic,mobile,Germany,0
8990,signup,3/19/2023 12:16,organic,desktop,Canada,0
7230,activation,3/19/2023 12:21,referral,desktop,UK,0
6868,activation,3/19/2023 12:26,social,mobile,USA,0
370,signup,3/19/2023 12:45,referral,mobile,Japan,0
4358,signup,3/19/2023 12:49,social,mobile,USA,0
4211,visit,3/19/2023 13:04,social,mobile,UK,0
4155,activation,3/19/2023 13:04,email,desktop,USA,0
9816,visit,3/19/2023 14:59,email,desktop,USA,0
1640,signup,3/19/2023 15:49,email,desktop,USA,0
5389,activation,3/19/2023 15:51,referral,mobile,Germany,0
3372,visit,3/19/2023 16:00,paid_search,mobile,UK,0
9868,visit,3/19/2023 16:39,social,desktop,UK,0
6906,visit,3/19/2023 16:49,direct,mobile,Germany,0
3782,signup,3/19/2023 17:01,paid_search,desktop,USA,0
7476,visit,3/19/2023 17:04,referral,mobile,France,0
4334,activation,3/19/2023 17:19,organic,mobile,Brazil,0
5549,visit,3/19/2023 17:48,direct,desktop,USA,0
142,visit,3/19/2023 18:10,organic,desktop,UK,0
8818,visit,3/19/2023 18:32,social,mobile,Brazil,0
4211,signup,3/19/2023 18:44,social,mobile,UK,0
3396,activation,3/19/2023 18:57,social,desktop,Brazil,0
5707,purchase,3/19/2023 19:08,email,mobile,UK,53.46
7102,visit,3/19/2023 19:21,social,desktop,UK,0
1556,visit,3/19/2023 19:33,paid_search,desktop,USA,0
5042,purchase,3/19/2023 20:05,referral,mobile,Australia,50.48
9293,signup,3/19/2023 20:08,referral,mobile,Brazil,0
747,signup,3/19/2023 20:09,organic,desktop,India,0
4689,visit,3/19/2023 20:10,referral,mobile,USA,0
3307,visit,3/19/2023 20:20,paid_search,desktop,Canada,0
3530,visit,3/19/2023 20:41,social,desktop,UK,0
6931,visit,3/19/2023 20:47,organic,desktop,Other,0
8119,activation,3/19/2023 22:05,paid_search,desktop,USA,0
2799,visit,3/19/2023 22:35,paid_search,mobile,USA,0
7159,visit,3/19/2023 23:03,referral,desktop,UK,0
6994,signup,3/20/2023 0:14,social,mobile,Australia,0
5927,signup,3/20/2023 0:28,social,desktop,India,0
6000,signup,3/20/2023 0:36,organic,desktop,Germany,0
3570,purchase,3/20/2023 0:56,referral,mobile,UK,62.23
7478,purchase,3/20/2023 1:06,referral,tablet,Australia,9.99
3870,visit,3/20/2023 1:24,social,tablet,France,0
8013,visit,3/20/2023 1:28,email,mobile,USA,0
9733,visit,3/20/2023 3:24,email,mobile,France,0
9693,visit,3/20/2023 3:32,social,desktop,UK,0
7415,activation,3/20/2023 3:36,social,desktop,Canada,0
7144,visit,3/20/2023 4:02,direct,desktop,Other,0
1901,visit,3/20/2023 4:36,organic,desktop,Other,0
2800,visit,3/20/2023 4:45,email,desktop,USA,0
6222,visit,3/20/2023 5:16,direct,tablet,Brazil,0
7292,visit,3/20/2023 5:36,paid_search,tablet,France,0
979,visit,3/20/2023 5:36,social,tablet,India,0
9816,signup,3/20/2023 5:38,email,desktop,USA,0
1359,visit,3/20/2023 5:47,organic,desktop,France,0
8651,activation,3/20/2023 6:35,organic,desktop,USA,0
5441,visit,3/20/2023 6:47,organic,desktop,USA,0
1158,visit,3/20/2023 6:47,paid_search,mobile,Germany,0
6186,signup,3/20/2023 7:23,paid_search,mobile,USA,0
4989,purchase,3/20/2023 7:25,social,desktop,Germany,18.64
8359,purchase,3/20/2023 7:26,paid_search,desktop,UK,41.44
6325,visit,3/20/2023 7:56,referral,mobile,Australia,0
1359,signup,3/20/2023 8:14,organic,desktop,France,0
3321,visit,3/20/2023 9:10,email,desktop,Australia,0
9693,signup,3/20/2023 10:09,social,desktop,UK,0
1646,visit,3/20/2023 10:30,organic,desktop,Germany,0
5017,visit,3/20/2023 10:42,social,desktop,France,0
8532,visit,3/20/2023 11:01,organic,desktop,Japan,0
8013,signup,3/20/2023 11:19,email,mobile,USA,0
199,activation,3/20/2023 11:38,referral,mobile,UK,0
9253,purchase,3/20/2023 12:56,organic,mobile,UK,14.58
2823,visit,3/20/2023 13:03,direct,mobile,Canada,0
2360,visit,3/20/2023 14:36,direct,desktop,Germany,0
4795,visit,3/20/2023 14:38,paid_search,mobile,UK,0
4220,visit,3/20/2023 16:33,referral,mobile,France,0
2034,signup,3/20/2023 16:48,organic,mobile,Brazil,0
6247,visit,3/20/2023 16:48,email,mobile,France,0
5756,purchase,3/20/2023 16:55,paid_search,desktop,Germany,9.99
9401,activation,3/20/2023 17:17,organic,desktop,USA,0
2962,signup,3/20/2023 17:40,email,desktop,France,0
891,visit,3/20/2023 17:48,paid_search,tablet,USA,0
4316,visit,3/20/2023 17:52,email,mobile,USA,0
4886,visit,3/20/2023 17:55,organic,mobile,Germany,0
5441,signup,3/20/2023 17:55,organic,desktop,USA,0
7402,activation,3/20/2023 18:26,social,desktop,USA,0
4541,signup,3/20/2023 18:49,paid_search,mobile,USA,0
3862,visit,3/20/2023 18:54,email,mobile,Germany,0
6226,visit,3/20/2023 19:09,referral,mobile,USA,0
3068,signup,3/20/2023 19:21,referral,desktop,Brazil,0
8202,signup,3/20/2023 19:29,referral,tablet,Australia,0
5549,signup,3/20/2023 19:43,direct,desktop,USA,0
7187,visit,3/20/2023 19:49,referral,desktop,UK,0
7490,visit,3/20/2023 20:12,email,mobile,UK,0
773,signup,3/20/2023 20:55,social,mobile,Germany,0
6768,visit,3/20/2023 21:13,email,mobile,France,0
5441,activation,3/20/2023 22:15,organic,desktop,USA,0
2645,visit,3/20/2023 22:33,referral,tablet,USA,0
9482,purchase,3/20/2023 22:36,paid_search,desktop,Brazil,58.2
1708,activation,3/20/2023 23:20,organic,tablet,UK,0
3307,signup,3/21/2023 0:04,paid_search,desktop,Canada,0
2481,visit,3/21/2023 0:13,email,desktop,Japan,0
4240,visit,3/21/2023 0:35,direct,desktop,Canada,0
1268,visit,3/21/2023 0:36,direct,mobile,USA,0
9275,visit,3/21/2023 0:50,referral,desktop,UK,0
4520,visit,3/21/2023 0:56,organic,desktop,USA,0
5424,visit,3/21/2023 1:35,paid_search,desktop,UK,0
7476,signup,3/21/2023 1:51,referral,mobile,France,0
4426,visit,3/21/2023 2:05,organic,desktop,UK,0
4240,signup,3/21/2023 2:07,direct,desktop,Canada,0
7743,visit,3/21/2023 2:32,paid_search,desktop,UK,0
9722,signup,3/21/2023 2:35,direct,desktop,India,0
8697,visit,3/21/2023 2:39,referral,tablet,France,0
1486,purchase,3/21/2023 2:44,email,mobile,France,22.94
2211,visit,3/21/2023 2:49,organic,desktop,Germany,0
7032,visit,3/21/2023 3:41,referral,desktop,Canada,0
1379,activation,3/21/2023 3:43,referral,desktop,UK,0
1021,purchase,3/21/2023 4:07,paid_search,mobile,UK,34.5
1767,purchase,3/21/2023 4:45,paid_search,desktop,USA,45.82
7102,signup,3/21/2023 6:50,social,desktop,UK,0
1340,visit,3/21/2023 7:01,social,mobile,UK,0
8,visit,3/21/2023 7:34,organic,desktop,Brazil,0
4277,visit,3/21/2023 8:26,organic,mobile,Brazil,0
9732,visit,3/21/2023 8:31,paid_search,tablet,USA,0
7096,visit,3/21/2023 9:28,email,mobile,Australia,0
108,visit,3/21/2023 9:29,organic,tablet,Brazil,0
6726,visit,3/21/2023 9:31,organic,desktop,India,0
5572,purchase,3/21/2023 9:33,email,mobile,France,24.32
6193,visit,3/21/2023 9:44,referral,mobile,USA,0
9761,visit,3/21/2023 10:27,social,mobile,Japan,0
7032,signup,3/21/2023 10:35,referral,desktop,Canada,0
7144,signup,3/21/2023 11:32,direct,desktop,Other,0
233,purchase,3/21/2023 11:34,paid_search,mobile,Germany,24.87
4981,visit,3/21/2023 11:35,email,desktop,Canada,0
5842,visit,3/21/2023 12:26,direct,desktop,Japan,0
891,signup,3/21/2023 12:41,paid_search,tablet,USA,0
5332,visit,3/21/2023 13:01,paid_search,desktop,USA,0
8332,visit,3/21/2023 13:23,organic,desktop,Other,0
8686,visit,3/21/2023 13:28,organic,mobile,USA,0
3530,signup,3/21/2023 13:35,social,desktop,UK,0
4211,activation,3/21/2023 13:42,social,mobile,UK,0
3840,activation,3/21/2023 13:43,referral,mobile,Brazil,0
583,purchase,3/21/2023 14:08,referral,desktop,Canada,20.86
283,purchase,3/21/2023 14:11,organic,desktop,Other,46.73
4220,signup,3/21/2023 14:19,referral,mobile,France,0
1456,purchase,3/21/2023 15:30,paid_search,mobile,USA,97.13
2345,visit,3/21/2023 15:51,organic,mobile,USA,0
1825,visit,3/21/2023 16:02,organic,mobile,Japan,0
5842,signup,3/21/2023 16:14,direct,desktop,Japan,0
3321,signup,3/21/2023 16:21,email,desktop,Australia,0
4400,visit,3/21/2023 17:02,email,tablet,Germany,0
1178,visit,3/21/2023 17:19,social,desktop,Germany,0
4316,signup,3/21/2023 17:26,email,mobile,USA,0
569,activation,3/21/2023 17:59,organic,mobile,UK,0
7829,visit,3/21/2023 18:14,social,desktop,Canada,0
1257,visit,3/21/2023 19:06,organic,tablet,USA,0
6701,visit,3/21/2023 19:12,direct,desktop,UK,0
4795,signup,3/21/2023 19:14,paid_search,mobile,UK,0
4210,purchase,3/21/2023 19:50,email,mobile,UK,22.49
1123,activation,3/21/2023 20:09,paid_search,mobile,Canada,0
9733,signup,3/21/2023 20:24,email,mobile,France,0
7096,signup,3/21/2023 20:26,email,mobile,Australia,0
4445,visit,3/21/2023 20:36,organic,mobile,France,0
1230,visit,3/21/2023 21:27,organic,mobile,Canada,0
3307,activation,3/21/2023 21:30,paid_search,desktop,Canada,0
773,activation,3/21/2023 21:54,social,mobile,Germany,0
4362,visit,3/21/2023 21:59,referral,tablet,UK,0
7490,signup,3/21/2023 22:06,email,mobile,UK,0
1445,visit,3/21/2023 22:22,referral,desktop,Australia,0
9066,purchase,3/21/2023 22:29,referral,desktop,France,104.4
7769,visit,3/21/2023 23:09,paid_search,tablet,USA,0
5072,visit,3/21/2023 23:18,organic,desktop,UK,0
7625,visit,3/21/2023 23:41,paid_search,mobile,USA,0
3051,visit,3/22/2023 0:03,email,mobile,Canada,0
5457,visit,3/22/2023 0:10,referral,desktop,USA,0
6222,signup,3/22/2023 0:20,direct,tablet,Brazil,0
4285,visit,3/22/2023 0:34,paid_search,mobile,USA,0
2550,visit,3/22/2023 0:38,organic,desktop,France,0
388,visit,3/22/2023 1:12,referral,mobile,Other,0
1257,signup,3/22/2023 1:33,organic,tablet,USA,0
1268,signup,3/22/2023 1:37,direct,mobile,USA,0
4981,signup,3/22/2023 1:52,email,desktop,Canada,0
370,activation,3/22/2023 1:52,referral,mobile,Japan,0
1347,visit,3/22/2023 3:46,email,mobile,Australia,0
7218,visit,3/22/2023 3:47,social,mobile,USA,0
1765,activation,3/22/2023 3:51,direct,tablet,Germany,0
8686,signup,3/22/2023 4:27,organic,mobile,USA,0
2550,signup,3/22/2023 4:39,organic,desktop,France,0
7743,signup,3/22/2023 4:47,paid_search,desktop,UK,0
5927,activation,3/22/2023 5:54,social,desktop,India,0
1347,signup,3/22/2023 6:00,email,mobile,Australia,0
5017,signup,3/22/2023 7:58,social,desktop,France,0
8216,visit,3/22/2023 8:24,social,tablet,Other,0
8357,purchase,3/22/2023 8:27,referral,tablet,USA,73.49
1207,visit,3/22/2023 8:48,organic,tablet,UK,0
1980,activation,3/22/2023 9:09,organic,mobile,India,0
4426,signup,3/22/2023 9:27,organic,desktop,UK,0
4886,signup,3/22/2023 9:27,organic,mobile,Germany,0
6247,signup,3/22/2023 10:53,email,mobile,France,0
552,visit,3/22/2023 10:58,paid_search,desktop,Canada,0
7213,visit,3/22/2023 11:47,organic,mobile,Brazil,0
4188,visit,3/22/2023 11:52,organic,desktop,UK,0
5318,visit,3/22/2023 11:55,paid_search,desktop,UK,0
418,visit,3/22/2023 12:15,email,tablet,USA,0
2685,visit,3/22/2023 12:22,referral,desktop,Germany,0
1968,visit,3/22/2023 13:16,social,mobile,France,0
6768,signup,3/22/2023 13:27,email,mobile,France,0
4748,visit,3/22/2023 13:48,direct,mobile,India,0
4334,purchase,3/22/2023 13:49,organic,mobile,Brazil,24.11
2843,visit,3/22/2023 14:46,organic,mobile,Germany,0
2311,visit,3/22/2023 15:00,organic,mobile,Brazil,0
2723,visit,3/22/2023 15:04,email,desktop,USA,0
3515,visit,3/22/2023 15:18,paid_search,desktop,USA,0
2469,visit,3/22/2023 15:32,organic,mobile,Canada,0
572,visit,3/22/2023 16:08,organic,desktop,Japan,0
2952,visit,3/22/2023 17:53,organic,mobile,USA,0
6778,visit,3/22/2023 17:56,paid_search,tablet,Australia,0
3258,activation,3/22/2023 17:56,social,desktop,Australia,0
6291,visit,3/22/2023 18:06,email,desktop,Other,0
8013,activation,3/22/2023 18:08,email,mobile,USA,0
6723,visit,3/22/2023 18:16,direct,desktop,Canada,0
4148,visit,3/22/2023 19:00,social,mobile,Canada,0
4362,signup,3/22/2023 19:34,referral,tablet,UK,0
122,visit,3/22/2023 19:38,organic,desktop,Canada,0
778,visit,3/22/2023 19:40,email,mobile,USA,0
2481,signup,3/22/2023 19:50,email,desktop,Japan,0
3539,purchase,3/22/2023 21:04,paid_search,desktop,France,40.62
5860,visit,3/22/2023 21:09,direct,mobile,USA,0
8445,visit,3/22/2023 22:00,organic,desktop,USA,0
